"Area Code","State","Market","Market Size","Margin","Sales","COGS","Total Expenses","Marketing","Inventory","Budget Profit","Budget COGS","Budget Margin","Budget Sales","ProductId","Date","Product Type","Product","Type","Profit"
"830","Texas","South","Major Market","72.0","125.0","53.0","45.0","17.0","410.0","40.0","50.0","70.0","120.0","8","09/01/10 00:00:00","Herbal Tea","Chamomile","Decaf","72"
"830","Texas","South","Major Market","64.0","107.0","43.0","36.0","13.0","424.0","30.0","40.0","60.0","100.0","9","09/01/10 00:00:00","Herbal Tea","Lemon","Decaf","64"
"830","Texas","South","Major Market","108.0","180.0","72.0","55.0","23.0","558.0","50.0","60.0","90.0","150.0","4","01/01/10 00:00:00","Espresso","Caffe Latte","Regular","108"
"830","Texas","South","Major Market","90.0","150.0","60.0","51.0","19.0","-718.0","40.0","50.0","70.0","120.0","4","09/01/10 00:00:00","Espresso","Caffe Latte","Regular","90"
"831","California","West","Major Market","335.0","587.0","252.0","115.0","83.0","1316.0","220.0","240.0","320.0","560.0","6","04/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","335"
"831","California","West","Major Market","191.0","323.0","132.0","48.0","36.0","994.0","140.0","110.0","170.0","280.0","8","08/01/10 00:00:00","Herbal Tea","Chamomile","Decaf","191"
"831","California","West","Major Market","112.0","199.0","87.0","40.0","28.0","564.0","70.0","70.0","100.0","170.0","10","07/01/10 00:00:00","Herbal Tea","Mint","Decaf","112"
"831","California","West","Major Market","179.0","322.0","123.0","45.0","34.0","915.0","80.0","50.0","90.0","140.0","11","10/01/11 00:00:00","Tea","Darjeeling","Regular","199"
"831","California","West","Major Market","136.0","230.0","94.0","38.0","26.0","608.0","80.0","60.0","90.0","150.0","12","07/01/10 00:00:00","Tea","Earl Grey","Regular","136"
"831","California","West","Major Market","229.0","457.0","228.0","87.0","63.0","1436.0","150.0","210.0","220.0","430.0","4","02/01/10 00:00:00","Espresso","Caffe Latte","Regular","229"
"832","Texas","South","Major Market","247.0","456.0","209.0","86.0","64.0","969.0","230.0","260.0","310.0","570.0","2","04/01/10 00:00:00","Coffee","Columbian","Regular","247"
"832","Texas","South","Major Market","132.0","238.0","91.0","36.0","25.0","777.0","100.0","70.0","120.0","190.0","5","04/01/11 00:00:00","Espresso","Caffe Mocha","Regular","147"
"832","Texas","South","Major Market","136.0","230.0","94.0","38.0","26.0","608.0","90.0","80.0","110.0","190.0","6","07/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","136"
"832","Texas","South","Major Market","117.0","211.0","81.0","33.0","22.0","460.0","90.0","60.0","110.0","170.0","6","04/01/11 00:00:00","Espresso","Decaf Espresso","Decaf","130"
"832","Texas","South","Major Market","68.0","118.0","50.0","44.0","16.0","397.0","40.0","40.0","70.0","110.0","8","06/01/10 00:00:00","Herbal Tea","Chamomile","Decaf","68"
"832","Texas","South","Major Market","102.0","170.0","68.0","54.0","22.0","9.0","50.0","50.0","90.0","140.0","4","04/01/10 00:00:00","Espresso","Caffe Latte","Regular","102"
"832","Texas","South","Major Market","110.0","182.0","72.0","55.0","23.0","-868.0","50.0","40.0","70.0","110.0","4","10/01/10 00:00:00","Espresso","Caffe Latte","Regular","110"
"845","New York","East","Major Market","548.0","912.0","364.0","178.0","127.0","2654.0","370.0","340.0","520.0","860.0","2","07/01/10 00:00:00","Coffee","Columbian","Regular","548"
"845","New York","East","Major Market","546.0","910.0","364.0","178.0","127.0","2617.0","370.0","340.0","520.0","860.0","2","08/01/10 00:00:00","Coffee","Columbian","Regular","546"
"845","New York","East","Major Market","420.0","699.0","279.0","149.0","97.0","2642.0","250.0","250.0","370.0","620.0","2","12/01/10 00:00:00","Coffee","Columbian","Regular","420"
"845","New York","East","Major Market","112.0","189.0","77.0","33.0","21.0","449.0","90.0","80.0","120.0","200.0","13","02/01/10 00:00:00","Tea","Green Tea","Regular","112"
"845","New York","East","Major Market","145.0","243.0","100.0","37.0","28.0","598.0","130.0","100.0","160.0","260.0","13","08/01/11 00:00:00","Tea","Green Tea","Regular","143"
"845","New York","East","Major Market","-56.0","69.0","125.0","146.0","113.0","3142.0","-170.0","110.0","-60.0","50.0","5","10/01/10 00:00:00","Espresso","Caffe Mocha","Regular","-56"
"845","New York","East","Major Market","-62.0","67.0","125.0","146.0","113.0","1118.0","-190.0","120.0","-60.0","60.0","5","03/01/11 00:00:00","Espresso","Caffe Mocha","Regular","-58"
"845","New York","East","Major Market","-72.0","71.0","144.0","153.0","131.0","1979.0","-210.0","130.0","-60.0","70.0","5","06/01/11 00:00:00","Espresso","Caffe Mocha","Regular","-73"
"845","New York","East","Major Market","-69.0","70.0","135.0","155.0","122.0","3641.0","-210.0","130.0","-70.0","60.0","5","12/01/11 00:00:00","Espresso","Caffe Mocha","Regular","-65"
"845","New York","East","Major Market","258.0","513.0","255.0","129.0","96.0","1622.0","70.0","140.0","150.0","290.0","9","10/01/10 00:00:00","Herbal Tea","Lemon","Decaf","258"
"845","New York","East","Major Market","239.0","577.0","302.0","147.0","114.0","1518.0","90.0","220.0","200.0","420.0","9","09/01/11 00:00:00","Herbal Tea","Lemon","Decaf","275"
"845","New York","East","Major Market","-27.0","180.0","207.0","86.0","64.0","965.0","-70.0","150.0","-10.0","140.0","10","01/01/10 00:00:00","Herbal Tea","Mint","Decaf","-27"
"845","New York","East","Major Market","-33.0","192.0","213.0","87.0","66.0","1214.0","-80.0","160.0","-20.0","140.0","10","02/01/11 00:00:00","Herbal Tea","Mint","Decaf","-21"
"845","New York","East","Major Market","-139.0","119.0","251.0","99.0","77.0","3948.0","-180.0","190.0","-110.0","80.0","10","09/01/11 00:00:00","Herbal Tea","Mint","Decaf","-132"
"845","New York","East","Major Market","145.0","261.0","100.0","39.0","28.0","981.0","130.0","100.0","160.0","260.0","11","09/01/11 00:00:00","Tea","Darjeeling","Regular","161"
"845","New York","East","Major Market","163.0","276.0","113.0","42.0","31.0","897.0","140.0","110.0","180.0","290.0","12","06/01/10 00:00:00","Tea","Earl Grey","Regular","163"
"847","Illinois","Central","Major Market","271.0","467.0","196.0","108.0","64.0","1167.0","190.0","200.0","290.0","490.0","2","08/01/10 00:00:00","Coffee","Columbian","Regular","271"
"847","Illinois","Central","Major Market","310.0","534.0","224.0","116.0","73.0","1191.0","190.0","220.0","300.0","520.0","2","12/01/10 00:00:00","Coffee","Columbian","Regular","310"
"847","Illinois","Central","Major Market","150.0","254.0","104.0","55.0","33.0","596.0","100.0","110.0","150.0","260.0","3","02/01/10 00:00:00","Coffee","Decaf Irish Cream","Decaf","150"
"847","Illinois","Central","Major Market","185.0","309.0","127.0","59.0","40.0","671.0","140.0","130.0","190.0","320.0","3","05/01/11 00:00:00","Coffee","Decaf Irish Cream","Decaf","182"
"847","Illinois","Central","Major Market","222.0","373.0","154.0","67.0","49.0","833.0","170.0","160.0","230.0","390.0","3","07/01/11 00:00:00","Coffee","Decaf Irish Cream","Decaf","219"
"847","Illinois","Central","Major Market","176.0","318.0","122.0","61.0","39.0","801.0","140.0","120.0","190.0","310.0","3","09/01/11 00:00:00","Coffee","Decaf Irish Cream","Decaf","196"
"847","Illinois","Central","Major Market","165.0","296.0","113.0","59.0","36.0","803.0","110.0","110.0","160.0","270.0","3","11/01/11 00:00:00","Coffee","Decaf Irish Cream","Decaf","183"
"847","Illinois","Central","Major Market","266.0","532.0","266.0","99.0","74.0","1797.0","220.0","300.0","320.0","620.0","6","08/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","266"
"847","Illinois","Central","Major Market","212.0","423.0","211.0","83.0","59.0","1778.0","200.0","270.0","270.0","540.0","6","11/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","212"
"847","Illinois","Central","Major Market","266.0","527.0","266.0","92.0","74.0","1797.0","220.0","300.0","320.0","620.0","6","08/01/11 00:00:00","Espresso","Decaf Espresso","Decaf","261"
"847","Illinois","Central","Major Market","212.0","451.0","211.0","83.0","59.0","1778.0","200.0","270.0","270.0","540.0","6","11/01/11 00:00:00","Espresso","Decaf Espresso","Decaf","240"
"847","Illinois","Central","Major Market","132.0","238.0","91.0","37.0","25.0","777.0","100.0","70.0","120.0","190.0","8","04/01/11 00:00:00","Herbal Tea","Chamomile","Decaf","147"
"847","Illinois","Central","Major Market","68.0","120.0","52.0","29.0","17.0","554.0","40.0","40.0","60.0","100.0","9","08/01/10 00:00:00","Herbal Tea","Lemon","Decaf","68"
"847","Illinois","Central","Major Market","137.0","232.0","95.0","38.0","26.0","809.0","100.0","80.0","120.0","200.0","10","02/01/10 00:00:00","Herbal Tea","Mint","Decaf","137"
"847","Illinois","Central","Major Market","124.0","210.0","86.0","36.0","24.0","499.0","80.0","70.0","110.0","180.0","11","05/01/10 00:00:00","Tea","Darjeeling","Regular","124"
"847","Illinois","Central","Major Market","73.0","123.0","50.0","25.0","14.0","589.0","40.0","40.0","60.0","100.0","11","11/01/10 00:00:00","Tea","Darjeeling","Regular","73"
"847","Illinois","Central","Major Market","124.0","208.0","86.0","33.0","24.0","499.0","80.0","70.0","110.0","180.0","11","05/01/11 00:00:00","Tea","Darjeeling","Regular","122"
"847","Illinois","Central","Major Market","110.0","182.0","72.0","55.0","23.0","650.0","50.0","50.0","80.0","130.0","12","10/01/10 00:00:00","Tea","Earl Grey","Regular","110"
"850","Florida","East","Major Market","172.0","286.0","114.0","68.0","37.0","810.0","120.0","100.0","170.0","270.0","2","08/01/10 00:00:00","Coffee","Columbian","Regular","172"
"850","Florida","East","Major Market","134.0","237.0","88.0","61.0","29.0","653.0","90.0","80.0","130.0","210.0","2","04/01/11 00:00:00","Coffee","Columbian","Regular","149"
"850","Florida","East","Major Market","164.0","282.0","118.0","59.0","36.0","636.0","100.0","110.0","150.0","260.0","3","06/01/10 00:00:00","Coffee","Decaf Irish Cream","Decaf","164"
"850","Florida","East","Major Market","68.0","123.0","47.0","24.0","13.0","772.0","60.0","40.0","80.0","120.0","13","02/01/11 00:00:00","Tea","Green Tea","Regular","76"
"850","Florida","East","Major Market","128.0","234.0","92.0","112.0","83.0","541.0","40.0","80.0","130.0","210.0","5","02/01/11 00:00:00","Espresso","Caffe Mocha","Regular","142"
"850","Florida","East","Major Market","132.0","242.0","95.0","115.0","86.0","554.0","30.0","90.0","130.0","220.0","5","04/01/11 00:00:00","Espresso","Caffe Mocha","Regular","147"
"850","Florida","East","Major Market","129.0","219.0","92.0","104.0","83.0","599.0","40.0","80.0","130.0","210.0","5","05/01/11 00:00:00","Espresso","Caffe Mocha","Regular","127"
"850","Florida","East","Major Market","132.0","231.0","99.0","59.0","32.0","565.0","80.0","90.0","130.0","220.0","6","08/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","132"
"850","Florida","East","Major Market","62.0","123.0","48.0","29.0","15.0","623.0","30.0","30.0","50.0","80.0","8","01/01/11 00:00:00","Herbal Tea","Chamomile","Decaf","75"
"850","Florida","East","Major Market","70.0","126.0","56.0","54.0","21.0","385.0","20.0","30.0","30.0","60.0","9","10/01/10 00:00:00","Herbal Tea","Lemon","Decaf","70"
"850","Florida","East","Major Market","84.0","154.0","70.0","42.0","21.0","957.0","50.0","50.0","70.0","120.0","10","02/01/10 00:00:00","Herbal Tea","Mint","Decaf","84"
"850","Florida","East","Major Market","82.0","161.0","69.0","43.0","21.0","965.0","40.0","50.0","60.0","110.0","10","04/01/11 00:00:00","Herbal Tea","Mint","Decaf","92"
"850","Florida","East","Major Market","123.0","224.0","103.0","49.0","31.0","1073.0","70.0","70.0","100.0","170.0","10","08/01/11 00:00:00","Herbal Tea","Mint","Decaf","121"
"850","Florida","East","Major Market","56.0","94.0","38.0","21.0","10.0","871.0","50.0","40.0","60.0","100.0","11","10/01/10 00:00:00","Tea","Darjeeling","Regular","56"
"850","Florida","East","Major Market","48.0","85.0","32.0","20.0","8.0","817.0","40.0","30.0","50.0","80.0","11","02/01/11 00:00:00","Tea","Darjeeling","Regular","53"
"857","Massachusetts","East","Major Market","402.0","474.0","72.0","54.0","23.0","-3004.0","330.0","50.0","350.0","400.0","2","10/01/10 00:00:00","Coffee","Columbian","Regular","402"
"857","Massachusetts","East","Major Market","395.0","501.0","75.0","55.0","24.0","235.0","330.0","70.0","370.0","440.0","2","02/01/11 00:00:00","Coffee","Columbian","Regular","426"
"857","Massachusetts","East","Major Market","402.0","505.0","72.0","54.0","23.0","-3004.0","330.0","50.0","350.0","400.0","2","10/01/11 00:00:00","Coffee","Columbian","Regular","433"
"857","Massachusetts","East","Major Market","379.0","484.0","75.0","55.0","24.0","-3287.0","300.0","60.0","340.0","400.0","2","11/01/11 00:00:00","Coffee","Columbian","Regular","409"
"857","Massachusetts","East","Major Market","32.0","53.0","21.0","17.0","5.0","449.0","20.0","20.0","30.0","50.0","13","03/01/10 00:00:00","Tea","Green Tea","Regular","32"
"857","Massachusetts","East","Major Market","44.0","73.0","29.0","19.0","8.0","490.0","30.0","30.0","40.0","70.0","13","12/01/10 00:00:00","Tea","Green Tea","Regular","44"
"857","Massachusetts","East","Major Market","46.0","104.0","52.0","77.0","47.0","520.0","-10.0","40.0","50.0","90.0","5","09/01/11 00:00:00","Espresso","Caffe Mocha","Regular","52"
"857","Massachusetts","East","Major Market","65.0","118.0","53.0","53.0","20.0","361.0","20.0","40.0","50.0","90.0","9","05/01/10 00:00:00","Herbal Tea","Lemon","Decaf","65"
"857","Massachusetts","East","Major Market","57.0","102.0","45.0","51.0","17.0","409.0","10.0","30.0","40.0","70.0","9","09/01/10 00:00:00","Herbal Tea","Lemon","Decaf","57"
"857","Massachusetts","East","Major Market","69.0","132.0","55.0","54.0","20.0","410.0","20.0","40.0","50.0","90.0","9","11/01/11 00:00:00","Herbal Tea","Lemon","Decaf","77"
"857","Massachusetts","East","Major Market","42.0","71.0","29.0","20.0","8.0","835.0","30.0","30.0","40.0","70.0","11","05/01/10 00:00:00","Tea","Darjeeling","Regular","42"
"857","Massachusetts","East","Major Market","36.0","59.0","24.0","16.0","6.0","856.0","30.0","20.0","40.0","60.0","11","06/01/11 00:00:00","Tea","Darjeeling","Regular","35"
"857","Massachusetts","East","Major Market","146.0","288.0","145.0","60.0","40.0","1292.0","100.0","130.0","150.0","280.0","7","08/01/11 00:00:00","Espresso","Regular Espresso","Regular","143"
"857","Massachusetts","East","Major Market","153.0","326.0","153.0","66.0","42.0","1319.0","80.0","150.0","140.0","290.0","7","12/01/11 00:00:00","Espresso","Regular Espresso","Regular","173"
"858","California","West","Major Market","-67.0","86.0","154.0","67.0","49.0","2105.0","-150.0","190.0","-90.0","100.0","1","08/01/11 00:00:00","Coffee","Amaretto","Regular","-68"
"858","California","West","Major Market","405.0","719.0","270.0","146.0","94.0","2041.0","370.0","340.0","500.0","840.0","2","03/01/11 00:00:00","Coffee","Columbian","Regular","449"
"858","California","West","Major Market","114.0","189.0","75.0","56.0","24.0","549.0","50.0","40.0","80.0","120.0","13","02/01/10 00:00:00","Tea","Green Tea","Regular","114"
"858","California","West","Major Market","112.0","189.0","77.0","32.0","21.0","449.0","60.0","50.0","70.0","120.0","12","02/01/10 00:00:00","Tea","Earl Grey","Regular","112"
"860","Connecticut","East","Small Market","155.0","258.0","103.0","64.0","33.0","1130.0","110.0","90.0","150.0","240.0","2","09/01/10 00:00:00","Coffee","Columbian","Regular","155"
"860","Connecticut","East","Small Market","188.0","313.0","125.0","73.0","41.0","1119.0","130.0","100.0","160.0","260.0","2","10/01/10 00:00:00","Coffee","Columbian","Regular","188"
"860","Connecticut","East","Small Market","195.0","346.0","130.0","74.0","42.0","945.0","130.0","120.0","180.0","300.0","2","02/01/11 00:00:00","Coffee","Columbian","Regular","216"
"860","Connecticut","East","Small Market","186.0","329.0","123.0","72.0","40.0","932.0","130.0","110.0","180.0","290.0","2","03/01/11 00:00:00","Coffee","Columbian","Regular","206"
"860","Connecticut","East","Small Market","37.0","62.0","25.0","19.0","7.0","769.0","30.0","20.0","40.0","60.0","13","03/01/10 00:00:00","Tea","Green Tea","Regular","37"
"860","Connecticut","East","Small Market","31.0","51.0","20.0","16.0","5.0","814.0","20.0","20.0","30.0","50.0","13","07/01/10 00:00:00","Tea","Green Tea","Regular","31"
"860","Connecticut","East","Small Market","34.0","57.0","23.0","17.0","6.0","809.0","30.0","20.0","40.0","60.0","13","09/01/10 00:00:00","Tea","Green Tea","Regular","34"
"860","Connecticut","East","Small Market","34.0","56.0","23.0","16.0","6.0","787.0","30.0","20.0","40.0","60.0","13","05/01/11 00:00:00","Tea","Green Tea","Regular","33"
"860","Connecticut","East","Small Market","31.0","51.0","20.0","15.0","5.0","814.0","20.0","20.0","30.0","50.0","13","07/01/11 00:00:00","Tea","Green Tea","Regular","31"
"860","Connecticut","East","Small Market","105.0","180.0","75.0","98.0","68.0","522.0","20.0","70.0","100.0","170.0","5","01/01/10 00:00:00","Espresso","Caffe Mocha","Regular","105"
"860","Connecticut","East","Small Market","90.0","155.0","65.0","87.0","58.0","513.0","20.0","60.0","90.0","150.0","5","02/01/10 00:00:00","Espresso","Caffe Mocha","Regular","90"
"860","Connecticut","East","Small Market","87.0","150.0","63.0","87.0","57.0","506.0","10.0","60.0","80.0","140.0","5","03/01/10 00:00:00","Espresso","Caffe Mocha","Regular","87"
"860","Connecticut","East","Small Market","87.0","150.0","63.0","87.0","57.0","521.0","10.0","60.0","80.0","140.0","5","04/01/10 00:00:00","Espresso","Caffe Mocha","Regular","87"
"860","Connecticut","East","Small Market","66.0","113.0","47.0","71.0","42.0","622.0","20.0","40.0","70.0","110.0","5","07/01/10 00:00:00","Espresso","Caffe Mocha","Regular","66"
"860","Connecticut","East","Small Market","61.0","105.0","44.0","69.0","39.0","617.0","10.0","40.0","60.0","100.0","5","08/01/10 00:00:00","Espresso","Caffe Mocha","Regular","61"
"860","Connecticut","East","Small Market","75.0","127.0","53.0","72.0","48.0","597.0","10.0","50.0","70.0","120.0","5","06/01/11 00:00:00","Espresso","Caffe Mocha","Regular","74"
"860","Connecticut","East","Small Market","71.0","124.0","53.0","45.0","17.0","299.0","40.0","50.0","70.0","120.0","6","03/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","71"
"860","Connecticut","East","Small Market","65.0","113.0","48.0","42.0","15.0","380.0","40.0","40.0","70.0","110.0","6","09/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","65"
"860","Connecticut","East","Small Market","64.0","111.0","47.0","43.0","15.0","375.0","50.0","30.0","60.0","90.0","6","10/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","64"
"860","Connecticut","East","Small Market","71.0","124.0","53.0","45.0","17.0","380.0","40.0","50.0","70.0","120.0","6","11/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","71"
"860","Connecticut","East","Small Market","68.0","127.0","51.0","44.0","16.0","311.0","40.0","40.0","70.0","110.0","6","04/01/11 00:00:00","Espresso","Decaf Espresso","Decaf","76"
"860","Connecticut","East","Small Market","65.0","112.0","48.0","40.0","15.0","334.0","40.0","40.0","70.0","110.0","6","05/01/11 00:00:00","Espresso","Decaf Espresso","Decaf","64"
"860","Connecticut","East","Small Market","57.0","99.0","43.0","38.0","14.0","388.0","20.0","40.0","50.0","90.0","6","07/01/11 00:00:00","Espresso","Decaf Espresso","Decaf","56"
"860","Connecticut","East","Small Market","105.0","190.0","85.0","65.0","32.0","494.0","40.0","60.0","80.0","140.0","9","01/01/10 00:00:00","Herbal Tea","Lemon","Decaf","105"
"860","Connecticut","East","Small Market","96.0","173.0","77.0","63.0","29.0","529.0","40.0","50.0","80.0","130.0","9","05/01/10 00:00:00","Herbal Tea","Lemon","Decaf","96"
"860","Connecticut","East","Small Market","88.0","160.0","72.0","60.0","27.0","606.0","30.0","50.0","70.0","120.0","9","08/01/10 00:00:00","Herbal Tea","Lemon","Decaf","88"
"860","Connecticut","East","Small Market","102.0","184.0","82.0","64.0","31.0","601.0","30.0","60.0","70.0","130.0","9","11/01/10 00:00:00","Herbal Tea","Lemon","Decaf","102"
"860","Connecticut","East","Small Market","105.0","213.0","85.0","68.0","32.0","494.0","40.0","60.0","80.0","140.0","9","01/01/11 00:00:00","Herbal Tea","Lemon","Decaf","128"
"860","Connecticut","East","Small Market","93.0","167.0","76.0","57.0","28.0","580.0","40.0","50.0","80.0","130.0","9","06/01/11 00:00:00","Herbal Tea","Lemon","Decaf","91"
"860","Connecticut","East","Small Market","93.0","167.0","76.0","57.0","28.0","613.0","40.0","50.0","80.0","130.0","9","07/01/11 00:00:00","Herbal Tea","Lemon","Decaf","91"
"860","Connecticut","East","Small Market","85.0","163.0","68.0","58.0","25.0","619.0","20.0","50.0","60.0","110.0","9","12/01/11 00:00:00","Herbal Tea","Lemon","Decaf","95"
"860","Connecticut","East","Small Market","90.0","165.0","75.0","44.0","23.0","956.0","50.0","50.0","70.0","120.0","10","02/01/10 00:00:00","Herbal Tea","Mint","Decaf","90"
"860","Connecticut","East","Small Market","91.0","167.0","76.0","45.0","23.0","965.0","60.0","50.0","80.0","130.0","10","04/01/10 00:00:00","Herbal Tea","Mint","Decaf","91"
"860","Connecticut","East","Small Market","77.0","142.0","65.0","42.0","20.0","1053.0","50.0","30.0","50.0","80.0","10","10/01/10 00:00:00","Herbal Tea","Mint","Decaf","77"
"860","Connecticut","East","Small Market","92.0","190.0","78.0","47.0","24.0","965.0","50.0","50.0","80.0","130.0","10","01/01/11 00:00:00","Herbal Tea","Mint","Decaf","112"
"860","Connecticut","East","Small Market","65.0","109.0","44.0","23.0","12.0","844.0","50.0","40.0","70.0","110.0","11","05/01/10 00:00:00","Tea","Darjeeling","Regular","65"
"860","Connecticut","East","Small Market","59.0","99.0","40.0","23.0","11.0","881.0","50.0","40.0","60.0","100.0","11","10/01/10 00:00:00","Tea","Darjeeling","Regular","59"
"860","Connecticut","East","Small Market","73.0","123.0","50.0","26.0","14.0","898.0","50.0","50.0","70.0","120.0","11","12/01/10 00:00:00","Tea","Darjeeling","Regular","73"
"860","Connecticut","East","Small Market","72.0","129.0","49.0","25.0","13.0","809.0","60.0","50.0","80.0","130.0","11","03/01/11 00:00:00","Tea","Darjeeling","Regular","80"
"860","Connecticut","East","Small Market","64.0","115.0","44.0","23.0","12.0","886.0","50.0","40.0","70.0","110.0","11","09/01/11 00:00:00","Tea","Darjeeling","Regular","71"
"860","Connecticut","East","Small Market","78.0","141.0","54.0","27.0","15.0","885.0","60.0","50.0","80.0","130.0","11","11/01/11 00:00:00","Tea","Darjeeling","Regular","87"
"863","Florida","East","Major Market","125.0","228.0","89.0","51.0","27.0","481.0","80.0","80.0","120.0","200.0","3","03/01/11 00:00:00","Coffee","Decaf Irish Cream","Decaf","139"
"863","Florida","East","Major Market","159.0","271.0","114.0","55.0","35.0","555.0","100.0","100.0","150.0","250.0","3","05/01/11 00:00:00","Coffee","Decaf Irish Cream","Decaf","157"
"863","Florida","East","Major Market","70.0","118.0","48.0","24.0","13.0","851.0","60.0","50.0","70.0","120.0","13","10/01/10 00:00:00","Tea","Green Tea","Regular","70"
"863","Florida","East","Major Market","51.0","85.0","34.0","21.0","9.0","863.0","40.0","30.0","50.0","80.0","13","12/01/10 00:00:00","Tea","Green Tea","Regular","51"
"863","Florida","East","Major Market","130.0","223.0","93.0","113.0","84.0","692.0","40.0","80.0","130.0","210.0","5","09/01/10 00:00:00","Espresso","Caffe Mocha","Regular","130"
"863","Florida","East","Major Market","117.0","204.0","87.0","55.0","28.0","472.0","70.0","80.0","110.0","190.0","6","05/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","117"
"863","Florida","East","Major Market","130.0","227.0","97.0","59.0","32.0","575.0","80.0","90.0","130.0","220.0","6","07/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","130"
"863","Florida","East","Major Market","114.0","199.0","85.0","56.0","28.0","555.0","70.0","80.0","110.0","190.0","6","09/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","114"
"863","Florida","East","Major Market","62.0","110.0","48.0","28.0","15.0","623.0","30.0","30.0","50.0","80.0","8","01/01/10 00:00:00","Herbal Tea","Chamomile","Decaf","62"
"863","Florida","East","Major Market","63.0","112.0","49.0","28.0","16.0","611.0","30.0","30.0","50.0","80.0","8","03/01/10 00:00:00","Herbal Tea","Chamomile","Decaf","63"
"863","Florida","East","Major Market","65.0","115.0","50.0","29.0","16.0","587.0","30.0","30.0","50.0","80.0","8","07/01/10 00:00:00","Herbal Tea","Chamomile","Decaf","65"
"863","Florida","East","Major Market","48.0","81.0","33.0","21.0","9.0","813.0","40.0","30.0","50.0","80.0","11","03/01/10 00:00:00","Tea","Darjeeling","Regular","48"
"863","Florida","East","Major Market","48.0","86.0","33.0","21.0","9.0","813.0","40.0","30.0","50.0","80.0","11","03/01/11 00:00:00","Tea","Darjeeling","Regular","53"
"863","Florida","East","Major Market","53.0","88.0","36.0","20.0","10.0","838.0","40.0","30.0","60.0","90.0","11","05/01/11 00:00:00","Tea","Darjeeling","Regular","52"
"903","Texas","South","Major Market","100.0","178.0","78.0","37.0","25.0","593.0","100.0","90.0","130.0","220.0","3","04/01/10 00:00:00","Coffee","Decaf Irish Cream","Decaf","100"
"903","Texas","South","Major Market","144.0","243.0","99.0","38.0","27.0","766.0","100.0","80.0","120.0","200.0","5","02/01/10 00:00:00","Espresso","Caffe Mocha","Regular","144"
"903","Texas","South","Major Market","63.0","110.0","47.0","43.0","15.0","420.0","30.0","40.0","60.0","100.0","8","07/01/10 00:00:00","Herbal Tea","Chamomile","Decaf","63"
"903","Texas","South","Major Market","68.0","117.0","50.0","41.0","16.0","397.0","40.0","40.0","70.0","110.0","8","06/01/11 00:00:00","Herbal Tea","Chamomile","Decaf","67"
"903","Texas","South","Major Market","90.0","160.0","60.0","51.0","19.0","-718.0","40.0","50.0","70.0","120.0","4","09/01/11 00:00:00","Espresso","Caffe Latte","Regular","100"
"904","Florida","East","Major Market","141.0","235.0","94.0","63.0","31.0","697.0","90.0","90.0","130.0","220.0","2","05/01/10 00:00:00","Coffee","Columbian","Regular","141"
"904","Florida","East","Major Market","167.0","278.0","111.0","68.0","36.0","767.0","110.0","100.0","160.0","260.0","2","06/01/10 00:00:00","Coffee","Columbian","Regular","167"
"904","Florida","East","Major Market","172.0","286.0","114.0","68.0","37.0","822.0","120.0","100.0","170.0","270.0","2","07/01/10 00:00:00","Coffee","Columbian","Regular","172"
"904","Florida","East","Major Market","126.0","224.0","84.0","59.0","27.0","632.0","70.0","80.0","110.0","190.0","2","03/01/11 00:00:00","Coffee","Columbian","Regular","140"
"904","Florida","East","Major Market","143.0","261.0","102.0","54.0","31.0","666.0","90.0","90.0","130.0","220.0","3","11/01/11 00:00:00","Coffee","Decaf Irish Cream","Decaf","159"
"904","Florida","East","Major Market","91.0","154.0","63.0","28.0","17.0","864.0","80.0","60.0","100.0","160.0","13","08/01/10 00:00:00","Tea","Green Tea","Regular","91"
"904","Florida","East","Major Market","75.0","126.0","51.0","26.0","14.0","857.0","60.0","50.0","80.0","130.0","13","09/01/10 00:00:00","Tea","Green Tea","Regular","75"
"904","Florida","East","Major Market","72.0","129.0","49.0","25.0","13.0","767.0","60.0","50.0","80.0","130.0","13","03/01/11 00:00:00","Tea","Green Tea","Regular","80"
"904","Florida","East","Major Market","72.0","129.0","49.0","25.0","13.0","779.0","60.0","50.0","80.0","130.0","13","04/01/11 00:00:00","Tea","Green Tea","Regular","80"
"904","Florida","East","Major Market","91.0","153.0","63.0","26.0","17.0","864.0","80.0","60.0","100.0","160.0","13","08/01/11 00:00:00","Tea","Green Tea","Regular","90"
"904","Florida","East","Major Market","47.0","83.0","31.0","19.0","8.0","856.0","40.0","30.0","50.0","80.0","13","11/01/11 00:00:00","Tea","Green Tea","Regular","52"
"904","Florida","East","Major Market","112.0","195.0","83.0","54.0","27.0","433.0","80.0","70.0","120.0","190.0","6","04/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","112"
